t	x	y	r	vx	vy	v
97.00	937793.44	6738204.00	6803149.98	9629.54	-836.68	9665.82
97.25	940200.75	6737994.50	6803274.75	9629.24	-838.82	9665.71
97.50	942608.00	6737784.50	6803399.87	9628.95	-840.95	9665.60
97.75	945015.19	6737573.50	6803524.85	9628.65	-843.08	9665.49
98.00	947422.25	6737362.00	6803650.17	9628.35	-845.21	9665.38
98.25	949829.25	6737150.00	6803775.84	9628.05	-847.34	9665.26
98.50	952236.19	6736937.50	6803901.87	9627.75	-849.48	9665.15
98.75	954643.06	6736724.50	6804028.25	9627.45	-851.61	9665.04
99.00	957049.88	6736511.00	6804154.97	9627.15	-853.74	9664.93
99.25	959456.56	6736297.00	6804282.05	9626.84	-855.87	9664.81
99.50	961863.19	6736082.50	6804409.47	9626.54	-858.00	9664.70
99.75	964269.75	6735867.50	6804537.25	9626.23	-860.13	9664.59
100.00	966676.25	6735652.00	6804665.37	9625.93	-862.26	9664.47
100.25	969082.62	6735436.00	6804793.84	9625.62	-864.39	9664.36
100.50	971488.94	6735219.50	6804922.66	9625.32	-866.52	9664.24
100.75	973895.19	6735002.50	6805051.84	9625.01	-868.65	9664.13
101.00	976301.38	6734785.00	6805181.36	9624.70	-870.78	9664.01
101.25	978707.50	6734567.00	6805311.24	9624.39	-872.91	9663.90
101.50	981113.50	6734348.00	6805440.96	9624.08	-875.04	9663.78
101.75	983519.44	6734128.50	6805571.04	9623.77	-877.17	9663.67
102.00	985925.31	6733908.50	6805701.46	9623.46	-879.30	9663.55
102.25	988331.12	6733688.00	6805832.24	9623.15	-881.43	9663.43
102.50	990736.81	6733467.00	6805963.36	9622.84	-883.56	9663.32
102.75	993142.44	6733245.50	6806094.83	9622.53	-885.68	9663.20
103.00	995548.00	6733023.50	6806226.65	9622.21	-887.81	9663.08
103.25	997953.50	6732801.00	6806358.83	9621.90	-889.94	9662.97
103.50	1000358.88	6732578.00	6806491.34	9621.58	-892.07	9662.85
103.75	1002764.19	6732354.50	6806624.21	9621.27	-894.19	9662.73
104.00	1005169.44	6732130.50	6806757.43	9620.95	-896.32	9662.61
104.25	1007574.62	6731906.00	6806890.99	9620.63	-898.45	9662.49
104.50	1009979.69	6731681.00	6807024.90	9620.31	-900.58	9662.37
104.75	1012384.69	6731455.50	6807159.17	9619.99	-902.70	9662.25
105.00	1014789.62	6731229.50	6807293.78	9619.67	-904.83	9662.13
105.25	1017194.44	6731003.00	6807428.73	9619.35	-906.96	9662.01
105.50	1019599.19	6730775.50	6807563.54	9619.03	-909.08	9661.89
105.75	1022003.88	6730547.50	6807698.70	9618.71	-911.21	9661.77
106.00	1024408.50	6730319.00	6807834.21	9618.39	-913.33	9661.65
106.25	1026813.00	6730090.00	6807970.06	9618.06	-915.46	9661.53
106.50	1029217.44	6729860.50	6808106.26	9617.74	-917.58	9661.41
106.75	1031621.81	6729630.50	6808242.82	9617.41	-919.71	9661.29
107.00	1034026.06	6729400.00	6808379.71	9617.09	-921.83	9661.17
107.25	1036430.25	6729169.00	6808516.95	9616.76	-923.96	9661.05
107.50	1038834.38	6728937.50	6808654.55	9616.43	-926.08	9660.92
107.75	1041238.38	6728705.50	6808792.48	9616.11	-928.21	9660.80
108.00	1043642.31	6728473.00	6808930.77	9615.78	-930.33	9660.68
108.25	1046046.19	6728240.00	6809069.40	9615.45	-932.46	9660.55
108.50	1048449.94	6728006.50	6809208.38	9615.12	-934.58	9660.43
108.75	1050853.62	6727772.50	6809347.70	9614.79	-936.70	9660.31
109.00	1053257.25	6727538.00	6809487.38	9614.46	-938.83	9660.18
109.25	1055660.75	6727303.00	6809627.40	9614.12	-940.95	9660.06
109.50	1058064.25	6727067.00	6809767.28	9613.79	-943.07	9659.94
109.75	1060467.62	6726830.50	6809907.50	9613.46	-945.20	9659.81
110.00	1062870.88	6726593.50	6810048.06	9613.12	-947.32	9659.68
110.25	1065274.12	6726356.00	6810188.98	9612.79	-949.44	9659.56
110.50	1067677.25	6726118.00	6810330.25	9612.45	-951.56	9659.43
110.75	1070080.25	6725879.50	6810471.85	9612.11	-953.68	9659.31
111.00	1072483.25	6725640.50	6810613.81	9611.78	-955.81	9659.18
111.25	1074886.12	6725401.00	6810756.11	9611.44	-957.93	9659.06
111.50	1077288.88	6725161.00	6810898.75	9611.10	-960.05	9658.93
111.75	1079691.62	6724920.50	6811041.75	9610.76	-962.17	9658.80
112.00	1082094.25	6724679.50	6811185.09	9610.42	-964.29	9658.67
112.25	1084496.75	6724438.00	6811328.77	9610.08	-966.41	9658.55
112.50	1086899.12	6724196.00	6811472.79	9609.74	-968.53	9658.42
112.75	1089301.50	6723953.50	6811617.17	9609.39	-970.65	9658.29
113.00	1091703.75	6723710.50	6811761.88	9609.05	-972.77	9658.16
113.25	1094105.88	6723467.00	6811906.94	9608.71	-974.89	9658.03
113.50	1096508.00	6723222.50	6812051.86	9608.36	-977.01	9657.91
113.75	1098910.00	6722977.50	6812197.12	9608.01	-979.13	9657.78
114.00	1101311.88	6722732.00	6812342.72	9607.67	-981.25	9657.65
114.25	1103713.75	6722486.00	6812488.68	9607.32	-983.37	9657.52
114.50	1106115.50	6722239.50	6812634.98	9606.97	-985.49	9657.39
114.75	1108517.12	6721992.50	6812781.62	9606.62	-987.61	9657.26
115.00	1110918.75	6721745.00	6812928.62	9606.28	-989.72	9657.13
115.25	1113320.25	6721497.00	6813075.95	9605.93	-991.84	9657.00
115.50	1115721.62	6721248.50	6813223.62	9605.58	-993.96	9656.86
115.75	1118122.88	6720999.50	6813371.64	9605.22	-996.08	9656.73
116.00	1120524.12	6720750.00	6813520.01	9604.87	-998.20	9656.60
116.25	1122925.25	6720500.00	6813668.72	9604.52	-1000.31	9656.47
116.50	1125326.25	6720249.50	6813817.76	9604.17	-1002.43	9656.34
116.75	1127727.25	6719998.50	6813967.17	9603.81	-1004.55	9656.20
117.00	1130128.12	6719747.00	6814116.91	9603.46	-1006.66	9656.07
117.25	1132528.88	6719495.00	6814267.00	9603.10	-1008.78	9655.94
117.50	1134929.50	6719242.50	6814417.42	9602.74	-1010.90	9655.81
117.75	1137330.12	6718989.00	6814567.70	9602.39	-1013.01	9655.67
118.00	1139730.62	6718735.00	6814718.33	9602.03	-1015.13	9655.54
118.25	1142131.00	6718480.50	6814869.29	9601.67	-1017.24	9655.40
118.50	1144531.38	6718225.50	6815020.61	9601.31	-1019.36	9655.27
118.75	1146931.62	6717970.00	6815172.27	9600.95	-1021.47	9655.14
119.00	1149331.75	6717714.00	6815324.27	9600.59	-1023.59	9655.00
119.25	1151731.75	6717457.50	6815476.60	9600.23	-1025.70	9654.86
119.50	1154131.75	6717200.50	6815629.29	9599.86	-1027.82	9654.73
119.75	1156531.62	6716943.00	6815782.32	9599.50	-1029.93	9654.59
120.00	1158931.38	6716685.00	6815935.69	9599.14	-1032.05	9654.46
120.25	1161331.12	6716426.50	6816089.41	9598.77	-1034.16	9654.32
120.50	1163730.75	6716167.50	6816243.48	9598.41	-1036.27	9654.18
120.75	1166130.25	6715908.00	6816397.88	9598.04	-1038.39	9654.05
121.00	1168529.62	6715648.00	6816552.61	9597.67	-1040.50	9653.91
121.25	1170929.00	6715387.50	6816707.71	9597.31	-1042.61	9653.77
121.50	1173328.25	6715126.50	6816863.14	9596.94	-1044.72	9653.64
121.75	1175727.38	6714865.00	6817018.91	9596.57	-1046.84	9653.50
122.00	1178126.38	6714603.00	6817175.02	9596.20	-1048.95	9653.36
122.25	1180525.38	6714340.00	6817330.99	9595.83	-1051.06	9653.22
122.50	1182924.25	6714076.50	6817487.30	9595.46	-1053.17	9653.08
122.75	1185323.00	6713812.50	6817643.94	9595.09	-1055.28	9652.94
123.00	1187721.62	6713548.00	6817800.92	9594.71	-1057.39	9652.80
123.25	1190120.25	6713283.00	6817958.26	9594.34	-1059.51	9652.66
123.50	1192518.75	6713017.50	6818115.94	9593.97	-1061.62	9652.52
123.75	1194917.12	6712751.50	6818273.95	9593.59	-1063.73	9652.38
124.00	1197315.38	6712485.00	6818432.30	9593.21	-1065.84	9652.24
124.25	1199713.62	6712218.00	6818591.00	9592.84	-1067.95	9652.10
124.50	1202111.75	6711950.50	6818750.04	9592.46	-1070.06	9651.96
124.75	1204509.75	6711682.50	6818909.42	9592.08	-1072.17	9651.82
125.00	1206907.62	6711414.00	6819069.14	9591.71	-1074.28	9651.68
125.25	1209305.50	6711145.00	6819229.21	9591.33	-1076.39	9651.54
125.50	1211703.25	6710875.50	6819389.62	9590.95	-1078.49	9651.39
125.75	1214100.88	6710605.50	6819550.36	9590.57	-1080.60	9651.25
126.00	1216498.38	6710335.00	6819711.44	9590.18	-1082.71	9651.11
126.25	1218895.88	6710064.00	6819872.88	9589.80	-1084.82	9650.97
126.50	1221293.25	6709792.50	6820034.65	9589.42	-1086.93	9650.82
126.75	1223690.50	6709520.00	6820196.26	9589.04	-1089.04	9650.68
127.00	1226087.62	6709247.00	6820358.21	9588.65	-1091.14	9650.53
127.25	1228484.75	6708973.50	6820520.52	9588.27	-1093.25	9650.39
127.50	1230881.75	6708699.50	6820683.17	9587.88	-1095.36	9650.25
127.75	1233278.62	6708425.00	6820846.15	9587.49	-1097.46	9650.10
128.00	1235675.38	6708150.00	6821009.46	9587.11	-1099.57	9649.96
128.25	1238072.00	6707874.50	6821173.11	9586.72	-1101.68	9649.81
128.50	1240468.62	6707598.50	6821337.12	9586.33	-1103.78	9649.67
128.75	1242865.12	6707322.00	6821501.46	9585.94	-1105.89	9649.52
129.00	1245261.50	6707045.00	6821666.13	9585.55	-1107.99	9649.37
129.25	1247657.75	6706767.50	6821831.14	9585.16	-1110.10	9649.23
129.50	1250054.00	6706489.50	6821996.51	9584.77	-1112.20	9649.08
129.75	1252450.12	6706211.00	6822162.22	9584.37	-1114.31	9648.93
130.00	1254846.12	6705932.00	6822328.25	9583.98	-1116.41	9648.79
130.25	1257242.00	6705652.50	6822494.62	9583.59	-1118.52	9648.64
130.50	1259637.75	6705372.50	6822661.33	9583.19	-1120.62	9648.49
130.75	1262033.50	6705092.00	6822828.39	9582.80	-1122.73	9648.34
131.00	1264429.12	6704811.00	6822995.79	9582.40	-1124.83	9648.20
131.25	1266824.62	6704529.50	6823163.52	9582.01	-1126.93	9648.05
131.50	1269220.00	6704247.00	6823331.10	9581.61	-1129.04	9647.90
131.75	1271615.25	6703964.00	6823499.00	9581.21	-1131.14	9647.75
132.00	1274010.50	6703680.50	6823667.27	9580.81	-1133.24	9647.60
132.25	1276405.62	6703396.50	6823835.87	9580.41	-1135.34	9647.45
132.50	1278800.62	6703112.00	6824004.80	9580.01	-1137.45	9647.30
132.75	1281195.50	6702827.00	6824174.07	9579.61	-1139.55	9647.15
133.00	1283590.25	6702541.50	6824343.67	9579.21	-1141.65	9647.00
133.25	1285985.00	6702255.50	6824513.62	9578.81	-1143.75	9646.85
133.50	1288379.62	6701969.00	6824683.91	9578.40	-1145.85	9646.70
133.75	1290774.12	6701682.00	6824854.54	9578.00	-1147.95	9646.55
134.00	1293168.50	6701394.50	6825025.50	9577.59	-1150.05	9646.40
134.25	1295562.75	6701106.50	6825196.79	9577.19	-1152.16	9646.24
134.50	1297957.00	6700818.00	6825368.43	9576.78	-1154.26	9646.09
134.75	1300351.12	6700529.00	6825540.41	9576.38	-1156.36	9645.94
135.00	1302745.12	6700239.50	6825712.73	9575.97	-1158.46	9645.79
135.25	1305139.00	6699949.50	6825885.37	9575.56	-1160.55	9645.63
135.50	1307532.75	6699659.00	6826058.35	9575.15	-1162.65	9645.48
135.75	1309926.38	6699368.00	6826231.66	9574.74	-1164.75	9645.33
136.00	1312320.00	6699076.50	6826405.33	9574.33	-1166.85	9645.17
136.25	1314713.50	6698784.50	6826579.33	9573.92	-1168.95	9645.02
136.50	1317106.88	6698491.50	6826753.17	9573.51	-1171.05	9644.87
136.75	1319500.12	6698198.00	6826927.35	9573.10	-1173.15	9644.71
137.00	1321893.25	6697904.00	6827101.86	9572.68	-1175.24	9644.56
137.25	1324286.38	6697609.50	6827276.72	9572.27	-1177.34	9644.40
137.50	1326679.38	6697314.50	6827451.92	9571.85	-1179.44	9644.25
137.75	1329072.25	6697019.00	6827627.45	9571.44	-1181.54	9644.09
138.00	1331465.00	6696723.00	6827803.31	9571.02	-1183.63	9643.93
138.25	1333857.62	6696426.50	6827979.50	9570.61	-1185.73	9643.78
138.50	1336250.12	6696129.50	6828156.02	9570.19	-1187.83	9643.62
138.75	1338642.62	6695832.00	6828332.90	9569.77	-1189.92	9643.47
139.00	1341035.00	6695534.00	6828510.12	9569.35	-1192.02	9643.31
139.25	1343427.25	6695235.50	6828687.66	9568.93	-1194.11	9643.15
139.50	1345819.38	6694936.50	6828865.54	9568.51	-1196.21	9642.99
139.75	1348211.38	6694637.00	6829043.75	9568.09	-1198.30	9642.84
140.00	1350603.25	6694337.00	6829222.28	9567.67	-1200.40	9642.68
140.25	1352995.00	6694036.50	6829401.15	9567.25	-1202.49	9642.52
140.50	1355386.75	6693735.50	6829580.38	9566.82	-1204.59	9642.36
140.75	1357778.38	6693434.00	6829759.94	9566.40	-1206.68	9642.20
141.00	1360169.88	6693132.00	6829939.83	9565.97	-1208.77	9642.04
141.25	1362561.25	6692829.50	6830120.05	9565.55	-1210.87	9641.88
141.50	1364952.50	6692526.50	6830300.60	9565.12	-1212.96	9641.72
141.75	1367343.62	6692222.50	6830480.99	9564.70	-1215.05	9641.56
142.00	1369734.75	6691918.00	6830661.74	9564.27	-1217.15	9641.40
142.25	1372125.75	6691613.00	6830842.82	9563.84	-1219.24	9641.24
142.50	1374516.62	6691307.50	6831024.23	9563.41	-1221.33	9641.08
142.75	1376907.38	6691001.50	6831205.97	9562.98	-1223.42	9640.92
143.00	1379298.00	6690695.00	6831388.04	9562.55	-1225.51	9640.76
143.25	1381688.50	6690388.00	6831570.44	9562.12	-1227.60	9640.60
143.50	1384078.88	6690080.50	6831753.17	9561.69	-1229.69	9640.44
143.75	1386469.25	6689772.50	6831936.26	9561.26	-1231.79	9640.28
144.00	1388859.50	6689464.00	6832119.68	9560.82	-1233.88	9640.11
144.25	1391249.62	6689155.00	6832303.43	9560.39	-1235.97	9639.95
144.50	1393639.62	6688845.50	6832487.51	9559.95	-1238.06	9639.79
144.75	1396029.50	6688535.50	6832671.92	9559.52	-1240.15	9639.62
145.00	1398419.25	6688225.00	6832856.65	9559.08	-1242.24	9639.46
145.25	1400808.88	6687914.00	6833041.72	9558.65	-1244.32	9639.30
145.50	1403198.38	6687602.50	6833227.12	9558.21	-1246.41	9639.13
145.75	1405587.88	6687290.50	6833412.87	9557.77	-1248.50	9638.97
146.00	1407977.25	6686978.00	6833598.96	9557.33	-1250.59	9638.80
146.25	1410366.50	6686665.00	6833785.37	9556.89	-1252.68	9638.64
146.50	1412755.62	6686351.50	6833972.11	9556.45	-1254.77	9638.47
146.75	1415144.62	6686037.50	6834159.18	9556.01	-1256.85	9638.31
147.00	1417533.50	6685723.00	6834346.59	9555.57	-1258.94	9638.14
147.25	1419922.25	6685407.50	6834533.83	9555.13	-1261.03	9637.98
147.50	1422310.88	6685091.50	6834721.40	9554.68	-1263.11	9637.81
147.75	1424699.38	6684775.00	6834909.30	9554.24	-1265.20	9637.65
148.00	1427087.88	6684458.00	6835097.55	9553.79	-1267.29	9637.48
148.25	1429476.25	6684140.50	6835286.14	9553.35	-1269.37	9637.31
148.50	1431864.50	6683822.50	6835475.05	9552.90	-1271.46	9637.14
148.75	1434252.62	6683504.00	6835664.29	9552.46	-1273.54	9636.98
149.00	1436640.62	6683185.00	6835853.86	9552.01	-1275.63	9636.81
149.25	1439028.50	6682865.50	6836043.76	9551.56	-1277.71	9636.64
149.50	1441416.25	6682545.50	6836233.99	9551.11	-1279.80	9636.47
149.75	1443803.88	6682225.00	6836424.55	9550.66	-1281.88	9636.30
150.00	1446191.38	6681904.00	6836615.43	9550.21	-1283.97	9636.14
150.25	1448578.88	6681582.50	6836806.67	9549.76	-1286.05	9635.97
150.50	1450966.25	6681260.50	6836998.24	9549.31	-1288.13	9635.80
150.75	1453353.50	6680938.00	6837190.14	9548.86	-1290.22	9635.63
151.00	1455740.62	6680615.00	6837382.36	9548.40	-1292.30	9635.46
151.25	1458127.62	6680291.50	6837574.91	9547.95	-1294.38	9635.29
151.50	1460514.50	6679967.50	6837767.79	9547.50	-1296.47	9635.12
151.75	1462901.25	6679643.00	6837961.00	9547.04	-1298.55	9634.95
152.00	1465287.88	6679318.00	6838154.54	9546.58	-1300.63	9634.78
152.25	1467674.38	6678992.50	6838348.40	9546.13	-1302.71	9634.60
152.50	1470060.75	6678666.50	6838542.60	9545.67	-1304.79	9634.43
152.75	1472447.00	6678340.00	6838737.11	9545.21	-1306.87	9634.26
153.00	1474833.25	6678013.00	6838931.99	9544.75	-1308.95	9634.09
153.25	1477219.38	6677685.00	6839126.70	9544.29	-1311.03	9633.92
153.50	1479605.38	6677356.50	6839321.74	9543.83	-1313.11	9633.74
153.75	1481991.25	6677027.50	6839517.11	9543.37	-1315.19	9633.57
154.00	1484377.00	6676698.00	6839712.81	9542.91	-1317.27	9633.40
154.25	1486762.62	6676368.00	6839908.83	9542.45	-1319.35	9633.23
154.50	1489148.12	6676037.50	6840105.18	9541.99	-1321.43	9633.05
154.75	1491533.50	6675706.50	6840301.85	9541.52	-1323.51	9632.88
155.00	1493918.75	6675375.00	6840498.86	9541.06	-1325.59	9632.70
155.25	1496303.88	6675043.00	6840696.19	9540.59	-1327.67	9632.53
155.50	1498688.88	6674710.50	6840893.85	9540.13	-1329.74	9632.35
155.75	1501073.75	6674377.50	6841091.83	9539.66	-1331.82	9632.18
156.00	1503458.50	6674044.00	6841290.14	9539.19	-1333.90	9632.00
156.25	1505843.12	6673710.00	6841488.78	9538.73	-1335.98	9631.83
156.50	1508227.75	6673375.50	6841687.77	9538.26	-1338.05	9631.65
156.75	1510612.25	6673040.50	6841887.09	9537.79	-1340.13	9631.48
157.00	1512996.62	6672705.00	6842086.73	9537.32	-1342.21	9631.30
157.25	1515380.88	6672369.00	6842286.70	9536.85	-1344.28	9631.12
157.50	1517765.00	6672032.50	6842486.99	9536.38	-1346.36	9630.95
157.75	1520149.00	6671695.50	6842687.62	9535.90	-1348.43	9630.77
158.00	1522532.88	6671358.00	6842888.57	9535.43	-1350.51	9630.59
158.25	1524916.62	6671020.00	6843089.84	9534.96	-1352.58	9630.41
158.50	1527300.25	6670681.50	6843291.44	9534.48	-1354.66	9630.24
158.75	1529683.75	6670342.50	6843493.37	9534.01	-1356.73	9630.06
159.00	1532067.12	6670003.00	6843695.62	9533.53	-1358.81	9629.88
159.25	1534450.38	6669663.00	6843898.19	9533.06	-1360.88	9629.70
159.50	1536833.50	6669322.50	6844101.10	9532.58	-1362.95	9629.52
159.75	1539216.50	6668981.00	6844303.84	9532.10	-1365.03	9629.34
160.00	1541599.38	6668639.00	6844506.90	9531.62	-1367.10	9629.16
160.25	1543982.12	6668296.50	6844710.29	9531.14	-1369.17	9628.98
160.50	1546364.75	6667953.50	6844914.01	9530.66	-1371.24	9628.80
160.75	1548747.25	6667610.00	6845118.05	9530.18	-1373.31	9628.62
161.00	1551129.62	6667266.00	6845322.42	9529.70	-1375.39	9628.44
161.25	1553511.88	6666921.50	6845527.11	9529.22	-1377.46	9628.26
161.50	1555894.00	6666576.50	6845732.13	9528.74	-1379.53	9628.08
161.75	1558276.12	6666231.00	6845937.50	9528.25	-1381.60	9627.90
162.00	1560658.12	6665885.00	6846143.19	9527.77	-1383.67	9627.72
162.25	1563040.00	6665538.50	6846349.21	9527.29	-1385.74	9627.54
162.50	1565421.75	6665191.50	6846555.56	9526.80	-1387.81	9627.35
162.75	1567803.38	6664844.00	6846762.23	9526.31	-1389.88	9627.17
163.00	1570184.88	6664496.00	6846969.22	9525.83	-1391.95	9626.99
163.25	1572566.25	6664147.50	6847176.54	9525.34	-1394.02	9626.81
163.50	1574947.50	6663798.50	6847384.18	9524.85	-1396.08	9626.62
163.75	1577328.62	6663449.00	6847592.14	9524.36	-1398.15	9626.44
164.00	1579709.62	6663099.00	6847800.43	9523.87	-1400.22	9626.26
164.25	1582090.50	6662748.50	6848009.05	9523.38	-1402.29	9626.07
164.50	1584471.25	6662397.50	6848217.99	9522.89	-1404.36	9625.89
164.75	1586851.88	6662046.00	6848427.25	9522.40	-1406.42	9625.70
165.00	1589232.38	6661694.00	6848636.83	9521.91	-1408.49	9625.52
165.25	1591612.75	6661341.50	6848846.74	9521.42	-1410.56	9625.33
165.50	1593993.00	6660988.50	6849056.98	9520.92	-1412.62	9625.15
165.75	1596373.12	6660635.00	6849267.53	9520.43	-1414.69	9624.96
166.00	1598753.12	6660281.00	6849478.41	9519.93	-1416.75	9624.78
166.25	1601133.00	6659926.50	6849689.62	9519.44	-1418.82	9624.59
166.50	1603512.75	6659571.50	6849901.15	9518.94	-1420.88	9624.40
166.75	1605892.38	6659216.00	6850113.00	9518.44	-1422.95	9624.22
167.00	1608271.88	6658859.50	6850324.68	9517.95	-1425.01	9624.03
167.25	1610651.25	6658502.50	6850536.69	9517.45	-1427.08	9623.84
167.50	1613030.50	6658145.00	6850749.03	9516.95	-1429.14	9623.66
167.75	1615409.62	6657787.00	6850961.68	9516.45	-1431.21	9623.47
168.00	1617788.62	6657428.50	6851174.66	9515.95	-1433.27	9623.28
168.25	1620167.50	6657069.50	6851387.97	9515.45	-1435.33	9623.09
168.50	1622546.25	6656710.00	6851601.59	9514.94	-1437.39	9622.90
168.75	1624924.88	6656350.00	6851815.54	9514.44	-1439.46	9622.71
169.00	1627303.38	6655989.50	6852029.81	9513.94	-1441.52	9622.53
169.25	1629681.75	6655628.50	6852244.40	9513.43	-1443.58	9622.34
169.50	1632060.00	6655267.00	6852459.32	9512.93	-1445.64	9622.15
169.75	1634438.12	6654905.00	6852674.55	9512.42	-1447.70	9621.96
170.00	1636816.12	6654542.50	6852890.11	9511.92	-1449.76	9621.77
170.25	1639194.00	6654179.50	6853106.00	9511.41	-1451.82	9621.58
170.50	1641571.75	6653816.00	6853322.20	9510.90	-1453.88	9621.39
170.75	1643949.38	6653452.00	6853538.73	9510.40	-1455.94	9621.20
171.00	1646326.88	6653087.50	6853755.57	9509.89	-1458.00	9621.00
171.25	1648704.25	6652722.50	6853972.74	9509.38	-1460.06	9620.81
171.50	1651081.50	6652357.00	6854190.23	9508.87	-1462.12	9620.62
171.75	1653458.62	6651991.00	6854408.05	9508.36	-1464.18	9620.43
172.00	1655835.62	6651624.50	6854626.18	9507.84	-1466.24	9620.24
172.25	1658212.50	6651257.50	6854844.64	9507.33	-1468.30	9620.04
172.50	1660589.25	6650890.00	6855063.42	9506.82	-1470.35	9619.85
172.75	1662965.88	6650522.00	6855282.52	9506.31	-1472.41	9619.66
173.00	1665342.38	6650153.50	6855501.94	9505.79	-1474.47	9619.47
173.25	1667718.75	6649784.50	6855721.68	9505.28	-1476.53	9619.27
173.50	1670095.00	6649415.00	6855941.74	9504.76	-1478.58	9619.08
173.75	1672471.00	6649045.00	6856162.09	9504.24	-1480.64	9618.88
174.00	1674846.88	6648674.50	6856382.77	9503.73	-1482.69	9618.69
174.25	1677222.62	6648303.50	6856603.76	9503.21	-1484.75	9618.50
174.50	1679598.25	6647932.00	6856825.08	9502.69	-1486.80	9618.30
174.75	1681973.75	6647560.00	6857046.71	9502.17	-1488.86	9618.11
175.00	1684349.12	6647187.50	6857268.67	9501.65	-1490.91	9617.91
175.25	1686724.38	6646814.50	6857490.95	9501.13	-1492.97	9617.71
175.50	1689099.50	6646440.50	6857713.06	9500.61	-1495.02	9617.52
175.75	1691474.50	6646066.00	6857935.50	9500.09	-1497.08	9617.32
176.00	1693849.38	6645691.00	6858158.25	9499.57	-1499.13	9617.13
176.25	1696224.12	6645315.50	6858381.32	9499.04	-1501.18	9616.93
176.50	1698598.75	6644939.50	6858604.72	9498.52	-1503.23	9616.73
176.75	1700973.25	6644563.00	6858828.43	9497.99	-1505.29	9616.54
177.00	1703347.62	6644186.00	6859052.47	9497.47	-1507.34	9616.34
177.25	1705721.88	6643808.50	6859276.82	9496.94	-1509.39	9616.14
177.50	1708096.00	6643430.50	6859501.49	9496.42	-1511.44	9615.94
177.75	1710470.00	6643052.00	6859726.49	9495.89	-1513.49	9615.74
178.00	1712843.88	6642673.00	6859951.80	9495.36	-1515.54	9615.55
178.25	1715217.62	6642293.50	6860177.44	9494.83	-1517.59	9615.35
