t	x	y	r	vx	vy	v
96.50	1204482.38	6738746.00	6845544.20	12433.13	-827.26	12460.62
96.75	1207590.62	6738538.50	6845887.54	12432.76	-829.36	12460.39
97.00	1210698.75	6738330.50	6846231.77	12432.38	-831.45	12460.15
97.25	1213806.75	6738122.00	6846576.88	12432.01	-833.54	12459.92
97.50	1216914.62	6737913.00	6846922.87	12431.63	-835.63	12459.68
97.75	1220022.50	6737703.50	6847269.77	12431.25	-837.72	12459.45
98.00	1223130.25	6737493.50	6847617.56	12430.87	-839.82	12459.21
98.25	1226237.88	6737283.00	6847966.23	12430.49	-841.91	12458.97
98.50	1229345.38	6737072.00	6848315.79	12430.11	-844.00	12458.73
98.75	1232452.75	6736860.50	6848666.23	12429.73	-846.09	12458.49
99.00	1235560.12	6736648.50	6849017.58	12429.35	-848.18	12458.25
99.25	1238667.38	6736436.00	6849369.81	12428.97	-850.27	12458.02
99.50	1241774.50	6736223.00	6849722.93	12428.58	-852.36	12457.78
99.75	1244881.50	6736009.50	6850076.93	12428.20	-854.44	12457.53
100.00	1247988.50	6735795.50	6850431.83	12427.81	-856.53	12457.29
100.25	1251095.38	6735581.00	6850787.62	12427.42	-858.62	12457.05
100.50	1254202.12	6735366.00	6851144.29	12427.04	-860.71	12456.81
100.75	1257308.75	6735150.50	6851501.85	12426.65	-862.79	12456.56
101.00	1260415.38	6734934.50	6851860.30	12426.26	-864.88	12456.32
101.25	1263521.88	6734718.00	6852219.65	12425.87	-866.97	12456.08
101.50	1266628.25	6734500.50	6852579.38	12425.48	-869.05	12455.83
101.75	1269734.50	6734282.50	6852939.99	12425.08	-871.14	12455.58
102.00	1272840.62	6734064.00	6853301.48	12424.69	-873.22	12455.34
102.25	1275946.75	6733845.00	6853663.88	12424.30	-875.31	12455.09
102.50	1279052.75	6733625.50	6854027.16	12423.90	-877.39	12454.85
102.75	1282158.62	6733405.50	6854391.32	12423.51	-879.48	12454.60
103.00	1285264.38	6733185.00	6854756.36	12423.11	-881.56	12454.35
103.25	1288370.00	6732964.00	6855122.28	12422.71	-883.64	12454.10
103.50	1291475.62	6732742.50	6855489.10	12422.31	-885.73	12453.85
103.75	1294581.12	6732520.50	6855856.81	12421.92	-887.81	12453.60
104.00	1297686.50	6732298.00	6856225.39	12421.51	-889.89	12453.35
104.25	1300791.75	6732075.00	6856594.85	12421.11	-891.97	12453.10
104.50	1303896.88	6731851.50	6856965.19	12420.71	-894.05	12452.85
104.75	1307002.00	6731627.50	6857336.44	12420.31	-896.13	12452.59
105.00	1310107.00	6731403.00	6857708.56	12419.90	-898.21	12452.34
105.25	1313211.88	6731178.00	6858081.56	12419.50	-900.29	12452.09
105.50	1316316.62	6730952.50	6858455.44	12419.09	-902.37	12451.83
105.75	1319421.25	6730726.50	6858830.20	12418.69	-904.45	12451.58
106.00	1322525.88	6730500.00	6859205.85	12418.28	-906.53	12451.32
106.25	1325630.38	6730273.00	6859582.39	12417.87	-908.61	12451.07
106.50	1328734.75	6730045.50	6859959.80	12417.46	-910.69	12450.81
106.75	1331839.00	6729817.50	6860338.09	12417.05	-912.76	12450.55
107.00	1334943.12	6729589.00	6860717.26	12416.64	-914.84	12450.30
107.25	1338047.12	6729360.00	6861097.30	12416.23	-916.92	12450.04
107.50	1341151.12	6729130.50	6861478.24	12415.82	-918.99	12449.78
107.75	1344255.00	6728900.00	6861859.57	12415.40	-921.07	12449.52
108.00	1347358.75	6728669.00	6862241.77	12414.99	-923.15	12449.26
108.25	1350462.38	6728437.50	6862624.85	12414.57	-925.22	12449.00
108.50	1353565.88	6728205.50	6863008.80	12414.16	-927.29	12448.74
108.75	1356669.25	6727973.00	6863393.63	12413.74	-929.37	12448.48
109.00	1359772.62	6727740.00	6863779.36	12413.32	-931.44	12448.22
109.25	1362875.88	6727506.50	6864165.96	12412.90	-933.52	12447.95
109.50	1365979.00	6727272.50	6864553.44	12412.48	-935.59	12447.69
109.75	1369082.00	6727038.00	6864941.79	12412.06	-937.66	12447.43
110.00	1372184.88	6726803.00	6865331.01	12411.64	-939.73	12447.16
110.25	1375287.62	6726567.50	6865721.11	12411.22	-941.80	12446.90
110.50	1378390.38	6726331.50	6866112.11	12410.79	-943.88	12446.63
110.75	1381493.00	6726095.00	6866503.98	12410.37	-945.95	12446.37
111.00	1384595.50	6725858.00	6866896.72	12409.94	-948.02	12446.10
111.25	1387697.88	6725620.50	6867290.33	12409.52	-950.09	12445.83
111.50	1390800.12	6725382.50	6867684.82	12409.09	-952.16	12445.57
111.75	1393902.25	6725144.00	6868080.18	12408.66	-954.22	12445.30
112.00	1397004.25	6724905.00	6868476.41	12408.23	-956.29	12445.03
112.25	1400106.25	6724665.50	6868873.53	12407.80	-958.36	12444.76
112.50	1403208.12	6724425.50	6869271.53	12407.37	-960.43	12444.49
112.75	1406309.88	6724185.00	6869670.40	12406.94	-962.50	12444.22
113.00	1409411.50	6723944.00	6870070.14	12406.51	-964.56	12443.95
113.25	1412513.00	6723702.50	6870470.75	12406.08	-966.63	12443.68
113.50	1415614.38	6723460.50	6870872.23	12405.64	-968.70	12443.40
113.75	1418715.62	6723218.00	6871274.58	12405.21	-970.76	12443.13
114.00	1421816.88	6722975.00	6871677.82	12404.77	-972.83	12442.86
114.25	1424918.00	6722731.50	6872081.94	12404.33	-974.89	12442.59
114.50	1428019.00	6722487.50	6872486.92	12403.90	-976.95	12442.31
114.75	1431119.88	6722242.50	6872892.28	12403.46	-979.02	12442.04
115.00	1434220.62	6721997.00	6873298.51	12403.02	-981.08	12441.76
115.25	1437321.25	6721751.00	6873705.62	12402.58	-983.14	12441.48
115.50	1440421.75	6721504.50	6874113.58	12402.14	-985.21	12441.21
115.75	1443522.12	6721257.50	6874522.42	12401.70	-987.27	12440.93
116.00	1446622.50	6721010.00	6874932.15	12401.25	-989.33	12440.65
116.25	1449722.75	6720762.00	6875342.75	12400.81	-991.39	12440.38
116.50	1452822.88	6720513.50	6875754.21	12400.37	-993.45	12440.10
116.75	1455922.88	6720264.50	6876166.55	12399.92	-995.51	12439.82
117.00	1459022.75	6720015.00	6876579.74	12399.47	-997.57	12439.54
117.25	1462122.50	6719765.00	6876993.81	12399.03	-999.63	12439.26
117.50	1465222.12	6719514.50	6877408.74	12398.58	-1001.69	12438.98
117.75	1468321.62	6719263.50	6877824.54	12398.13	-1003.75	12438.70
118.00	1471421.00	6719012.00	6878241.20	12397.68	-1005.81	12438.41
118.25	1474520.25	6718760.00	6878658.73	12397.23	-1007.86	12438.13
118.50	1477619.50	6718507.50	6879077.15	12396.78	-1009.92	12437.85
118.75	1480718.62	6718254.50	6879496.43	12396.33	-1011.98	12437.56
119.00	1483817.62	6718001.00	6879916.58	12395.87	-1014.03	12437.28
119.25	1486916.50	6717747.00	6880337.60	12395.42	-1016.09	12437.00
119.50	1490015.25	6717492.50	6880759.47	12394.96	-1018.14	12436.71
119.75	1493113.88	6717237.50	6881182.21	12394.51	-1020.20	12436.42
120.00	1496212.38	6716982.00	6881605.82	12394.05	-1022.25	12436.14
120.25	1499310.75	6716726.00	6882030.29	12393.59	-1024.31	12435.85
120.50	1502409.00	6716469.50	6882455.62	12393.14	-1026.36	12435.56
120.75	1505507.12	6716212.50	6882881.81	12392.68	-1028.41	12435.28
121.00	1508605.12	6715955.00	6883308.87	12392.22	-1030.47	12434.99
121.25	1511703.12	6715697.00	6883736.81	12391.76	-1032.52	12434.70
121.50	1514801.00	6715438.50	6884165.62	12391.29	-1034.57	12434.41
121.75	1517898.75	6715179.50	6884595.29	12390.83	-1036.62	12434.12
122.00	1520996.38	6714920.00	6885025.82	12390.37	-1038.67	12433.83
122.25	1524093.88	6714660.00	6885457.21	12389.90	-1040.72	12433.53
122.50	1527191.25	6714399.50	6885889.47	12389.44	-1042.77	12433.24
122.75	1530288.50	6714138.50	6886322.58	12388.97	-1044.82	12432.95
123.00	1533385.62	6713877.00	6886756.55	12388.50	-1046.87	12432.66
123.25	1536482.62	6713615.00	6887191.39	12388.04	-1048.92	12432.36
123.50	1539579.50	6713352.50	6887627.08	12387.57	-1050.97	12432.07
123.75	1542676.25	6713089.00	6888063.15	12387.10	-1053.01	12431.78
124.00	1545772.88	6712825.00	6888500.07	12386.63	-1055.06	12431.48
124.25	1548869.38	6712560.50	6888937.86	12386.16	-1057.11	12431.18
124.50	1551965.75	6712295.50	6889376.50	12385.68	-1059.15	12430.89
124.75	1555062.00	6712030.00	6889816.00	12385.21	-1061.20	12430.59
125.00	1558158.12	6711764.00	6890256.36	12384.74	-1063.24	12430.29
125.25	1561254.25	6711497.50	6890697.61	12384.26	-1065.29	12430.00
125.50	1564350.25	6711230.50	6891139.71	12383.79	-1067.33	12429.70
125.75	1567446.12	6710963.00	6891582.67	12383.31	-1069.37	12429.40
126.00	1570541.88	6710695.00	6892026.49	12382.83	-1071.42	12429.10
126.25	1573637.50	6710426.50	6892471.17	12382.36	-1073.46	12428.80
126.50	1576733.00	6710157.50	6892916.70	12381.88	-1075.50	12428.50
126.75	1579828.38	6709888.00	6893363.09	12381.40	-1077.54	12428.20
127.00	1582923.62	6709618.00	6893810.33	12380.92	-1079.59	12427.90
127.25	1586018.75	6709347.50	6894258.43	12380.44	-1081.63	12427.59
127.50	1589113.75	6709076.50	6894707.39	12379.95	-1083.67	12427.29
127.75	1592208.62	6708805.00	6895157.20	12379.47	-1085.71	12426.99
128.00	1595303.38	6708533.00	6895607.87	12378.99	-1087.75	12426.68
128.25	1598398.00	6708260.50	6896059.39	12378.50	-1089.78	12426.38
128.50	1601492.50	6707987.50	6896511.77	12378.02	-1091.82	12426.08
128.75	1604586.88	6707714.00	6896965.00	12377.53	-1093.86	12425.77
129.00	1607681.12	6707440.00	6897419.08	12377.04	-1095.90	12425.46
129.25	1610775.25	6707165.50	6897874.02	12376.55	-1097.93	12425.16
129.50	1613869.25	6706890.50	6898329.81	12376.06	-1099.97	12424.85
129.75	1616963.12	6706615.00	6898786.45	12375.57	-1102.01	12424.54
130.00	1620056.88	6706339.00	6899243.95	12375.08	-1104.04	12424.23
130.25	1623150.50	6706062.50	6899702.30	12374.59	-1106.08	12423.93
130.50	1626244.00	6705785.50	6900161.50	12374.10	-1108.11	12423.62
130.75	1629337.38	6705508.00	6900621.55	12373.61	-1110.15	12423.31
131.00	1632430.62	6705230.00	6901082.46	12373.11	-1112.18	12423.00
131.25	1635523.75	6704951.50	6901544.22	12372.62	-1114.21	12422.69
131.50	1638616.75	6704672.50	6902006.82	12372.12	-1116.24	12422.37
131.75	1641709.62	6704393.00	6902470.28	12371.62	-1118.28	12422.06
132.00	1644802.38	6704113.00	6902934.59	12371.13	-1120.31	12421.75
132.25	1647895.00	6703832.50	6903399.75	12370.63	-1122.34	12421.44
132.50	1650987.50	6703551.50	6903865.76	12370.13	-1124.37	12421.12
132.75	1654079.88	6703270.00	6904332.62	12369.63	-1126.40	12420.81
133.00	1657172.12	6702988.00	6904800.33	12369.13	-1128.43	12420.50
133.25	1660264.25	6702705.50	6905268.89	12368.63	-1130.46	12420.18
133.50	1663356.25	6702422.50	6905738.29	12368.12	-1132.49	12419.86
133.75	1666448.12	6702139.00	6906208.55	12367.62	-1134.51	12419.55
134.00	1669539.88	6701855.00	6906679.65	12367.12	-1136.54	12419.23
134.25	1672631.50	6701570.50	6907151.61	12366.61	-1138.57	12418.91
134.50	1675723.00	6701285.50	6907624.41	12366.11	-1140.60	12418.60
134.75	1678814.38	6701000.00	6908098.05	12365.60	-1142.62	12418.28
135.00	1681905.62	6700714.00	6908572.55	12365.09	-1144.65	12417.96
135.25	1684996.75	6700427.50	6909047.89	12364.58	-1146.67	12417.64
135.50	1688087.75	6700140.50	6909524.08	12364.08	-1148.70	12417.32
135.75	1691178.62	6699853.00	6910001.11	12363.57	-1150.72	12417.00
136.00	1694269.38	6699565.00	6910478.99	12363.05	-1152.74	12416.68
136.25	1697360.00	6699276.50	6910957.72	12362.54	-1154.77	12416.36
136.50	1700450.50	6698987.50	6911437.29	12362.03	-1156.79	12416.04
136.75	1703540.88	6698698.00	6911917.71	12361.52	-1158.81	12415.71
137.00	1706631.12	6698408.00	6912398.97	12361.00	-1160.83	12415.39
137.25	1709721.25	6698117.50	6912881.08	12360.49	-1162.85	12415.07
137.50	1712811.25	6697826.50	6913364.03	12359.97	-1164.87	12414.74
137.75	1715901.12	6697535.00	6913847.82	12359.46	-1166.89	12414.42
138.00	1718990.88	6697243.00	6914332.46	12358.94	-1168.91	12414.09
138.25	1722080.50	6696950.50	6914817.95	12358.42	-1170.93	12413.77
138.50	1725170.00	6696657.50	6915304.27	12357.90	-1172.95	12413.44
138.75	1728259.38	6696364.00	6915791.44	12357.38	-1174.97	12413.12
139.00	1731348.62	6696070.00	6916279.46	12356.86	-1176.99	12412.79
139.25	1734437.75	6695775.00	6916767.83	12356.34	-1179.00	12412.46
139.50	1737526.75	6695479.50	6917257.04	12355.82	-1181.02	12412.13
139.75	1740615.62	6695183.50	6917747.09	12355.29	-1183.03	12411.80
140.00	1743704.38	6694887.00	6918237.99	12354.77	-1185.05	12411.47
140.25	1746792.88	6694590.00	6918729.70	12354.25	-1187.06	12411.14
140.50	1749881.25	6694292.50	6919222.24	12353.72	-1189.08	12410.81
140.75	1752969.50	6693994.50	6919715.63	12353.19	-1191.09	12410.48
141.00	1756057.62	6693696.00	6920209.86	12352.67	-1193.11	12410.15
141.25	1759145.62	6693397.00	6920704.93	12352.14	-1195.12	12409.82
141.50	1762233.50	6693097.50	6921200.84	12351.61	-1197.13	12409.49
141.75	1765321.25	6692797.50	6921697.59	12351.08	-1199.14	12409.15
142.00	1768408.88	6692497.00	6922195.18	12350.55	-1201.15	12408.82
142.25	1771496.38	6692196.00	6922693.60	12350.02	-1203.16	12408.49
142.50	1774583.75	6691894.50	6923192.87	12349.49	-1205.17	12408.15
142.75	1777671.00	6691592.50	6923692.97	12348.95	-1207.18	12407.82
143.00	1780758.12	6691290.00	6924193.91	12348.42	-1209.19	12407.48
143.25	1783845.12	6690987.00	6924695.69	12347.88	-1211.20	12407.14
143.50	1786932.00	6690683.50	6925198.31	12347.35	-1213.21	12406.81
143.75	1790018.75	6690379.50	6925701.77	12346.81	-1215.22	12406.47
144.00	1793105.38	6690075.00	6926206.06	12346.28	-1217.22	12406.13
144.25	1796191.75	6689770.00	6926711.16	12345.74	-1219.23	12405.80
144.50	1799278.00	6689464.50	6927217.09	12345.20	-1221.24	12405.46
144.75	1802364.12	6689158.50	6927723.86	12344.66	-1223.24	12405.12
145.00	1805450.12	6688852.00	6928231.46	12344.12	-1225.25	12404.78
145.25	1808536.00	6688545.00	6928739.91	12343.58	-1227.25	12404.44
145.50	1811621.75	6688237.50	6929249.18	12343.04	-1229.25	12404.10
145.75	1814707.38	6687929.50	6929759.29	12342.49	-1231.26	12403.76
146.00	1817792.88	6687621.00	6930270.24	12341.95	-1233.26	12403.41
146.25	1820878.25	6687312.00	6930782.02	12341.41	-1235.26	12403.07
146.50	1823963.50	6687002.50	6931294.63	12340.86	-1237.26	12402.73
146.75	1827048.62	6686692.50	6931808.08	12340.32	-1239.26	12402.39
147.00	1830133.62	6686382.00	6932322.36	12339.77	-1241.26	12402.04
147.25	1833218.38	6686071.00	6932837.44	12339.22	-1243.26	12401.70
147.50	1836303.00	6685759.50	6933353.36	12338.67	-1245.26	12401.35
147.75	1839387.50	6685447.50	6933870.11	12338.12	-1247.26	12401.01
148.00	1842471.88	6685135.00	6934387.69	12337.58	-1249.26	12400.66
148.25	1845556.12	6684822.00	6934906.10	12337.02	-1251.26	12400.32
148.50	1848640.25	6684508.50	6935425.34	12336.47	-1253.26	12399.97
148.75	1851724.25	6684194.50	6935945.42	12335.92	-1255.25	12399.62
149.00	1854808.12	6683880.00	6936466.32	12335.37	-1257.25	12399.27
149.25	1857891.88	6683565.00	6936988.06	12334.81	-1259.24	12398.93
149.50	1860975.50	6683249.50	6937510.63	12334.26	-1261.24	12398.58
149.75	1864058.88	6682933.50	6938033.99	12333.70	-1263.23	12398.23
150.00	1867142.12	6682617.00	6938558.18	12333.15	-1265.23	12397.88
150.25	1870225.25	6682300.00	6939083.21	12332.59	-1267.22	12397.53
150.50	1873308.25	6681982.50	6939609.06	12332.03	-1269.21	12397.18
150.75	1876391.12	6681664.50	6940135.74	12331.47	-1271.21	12396.82
151.00	1879473.88	6681346.00	6940663.25	12330.92	-1273.20	12396.47
151.25	1882556.50	6681027.00	6941191.59	12330.35	-1275.19	12396.12
151.50	1885639.00	6680707.50	6941720.76	12329.79	-1277.18	12395.77
151.75	1888721.25	6680387.50	6942250.72	12329.23	-1279.17	12395.41
152.00	1891803.38	6680067.00	6942781.51	12328.67	-1281.16	12395.06
152.25	1894885.38	6679746.00	6943313.13	12328.11	-1283.15	12394.70
152.50	1897967.25	6679424.50	6943845.57	12327.54	-1285.14	12394.35
152.75	1901049.00	6679102.50	6944378.84	12326.98	-1287.13	12393.99
153.00	1904130.62	6678780.00	6944912.94	12326.41	-1289.11	12393.64
153.25	1907212.12	6678457.00	6945447.86	12325.85	-1291.10	12393.28
153.50	1910293.50	6678133.50	6945983.61	12325.28	-1293.09	12392.92
153.75	1913374.62	6677809.50	6946520.15	12324.71	-1295.07	12392.57
154.00	1916455.62	6677485.00	6947057.51	12324.14	-1297.06	12392.21
154.25	1919536.50	6677160.00	6947595.70	12323.57	-1299.04	12391.85
154.50	1922617.25	6676834.50	6948134.72	12323.00	-1301.03	12391.49
154.75	1925697.88	6676508.50	6948674.55	12322.43	-1303.01	12391.13
155.00	1928778.38	6676182.50	6949215.70	12321.86	-1304.99	12390.77
155.25	1931858.75	6675856.00	6949757.66	12321.29	-1306.97	12390.41
155.50	1934938.88	6675529.00	6950300.42	12320.71	-1308.96	12390.05
155.75	1938018.88	6675201.50	6950843.99	12320.14	-1310.94	12389.69
156.00	1941098.75	6674873.50	6951388.39	12319.56	-1312.92	12389.33
156.25	1944178.50	6674545.00	6951933.62	12318.99	-1314.90	12388.96
156.50	1947258.12	6674216.00	6952479.66	12318.41	-1316.88	12388.60
156.75	1950337.62	6673886.50	6953026.53	12317.83	-1318.86	12388.24
157.00	1953417.00	6673556.50	6953574.21	12317.26	-1320.84	12387.87
157.25	1956496.12	6673226.00	6954122.69	12316.68	-1322.81	12387.51
157.50	1959575.12	6672895.00	6954671.98	12316.10	-1324.79	12387.14
157.75	1962654.00	6672563.50	6955222.09	12315.52	-1326.77	12386.78
158.00	1965732.75	6672231.50	6955773.03	12314.94	-1328.74	12386.41
158.25	1968811.38	6671899.00	6956324.78	12314.35	-1330.72	12386.05
158.50	1971889.88	6671566.00	6956877.36	12313.77	-1332.69	12385.68
158.75	1974968.12	6671232.50	6957430.72	12313.19	-1334.67	12385.31
159.00	1978046.25	6670898.50	6957984.89	12312.60	-1336.64	12384.94
159.25	1981124.25	6670564.00	6958539.89	12312.02	-1338.62	12384.57
159.50	1984202.12	6670229.00	6959095.70	12311.43	-1340.59	12384.20
159.75	1987279.88	6669893.50	6959652.33	12310.84	-1342.56	12383.83
160.00	1990357.50	6669557.50	6960209.78	12310.26	-1344.53	12383.46
160.25	1993434.88	6669221.00	6960768.01	12309.67	-1346.50	12383.09
160.50	1996512.12	6668884.00	6961327.06	12309.08	-1348.47	12382.72
160.75	1999589.25	6668546.50	6961886.93	12308.49	-1350.44	12382.35
161.00	2002666.25	6668208.50	6962447.61	12307.90	-1352.41	12381.98
161.25	2005743.12	6667870.00	6963009.11	12307.31	-1354.38	12381.61
161.50	2008819.75	6667531.00	6963571.38	12306.72	-1356.35	12381.23
161.75	2011896.25	6667191.50	6964134.48	12306.12	-1358.32	12380.86
162.00	2014972.62	6666851.50	6964698.39	12305.53	-1360.28	12380.49
162.25	2018048.88	6666511.00	6965263.11	12304.94	-1362.25	12380.11
162.50	2021125.00	6666170.00	6965828.65	12304.34	-1364.22	12379.74
162.75	2024200.88	6665828.50	6966394.96	12303.75	-1366.18	12379.36
163.00	2027276.62	6665486.50	6966962.09	12303.15	-1368.15	12378.99
163.25	2030352.25	6665144.00	6967530.04	12302.55	-1370.11	12378.61
163.50	2033427.75	6664801.00	6968098.79	12301.95	-1372.07	12378.23
163.75	2036503.12	6664457.50	6968668.36	12301.35	-1374.04	12377.86
164.00	2039578.38	6664113.50	6969238.75	12300.75	-1376.00	12377.48
164.25	2042653.38	6663769.00	6969809.90	12300.15	-1377.96	12377.10
164.50	2045728.25	6663424.00	6970381.87	12299.55	-1379.92	12376.72
164.75	2048803.00	6663078.50	6970954.66	12298.95	-1381.88	12376.34
165.00	2051877.62	6662732.50	6971528.25	12298.35	-1383.84	12375.96
165.25	2054952.00	6662386.00	6972102.62	12297.75	-1385.80	12375.58
165.50	2058026.25	6662039.00	6972677.80	12297.14	-1387.76	12375.20
165.75	2061100.38	6661691.50	6973253.79	12296.54	-1389.72	12374.82
166.00	2064174.38	6661343.50	6973830.59	12295.93	-1391.68	12374.44
166.25	2067248.25	6660995.00	6974408.20	12295.32	-1393.63	12374.05
166.50	2070321.88	6660646.00	6974986.58	12294.72	-1395.59	12373.67
166.75	2073395.38	6660296.50	6975565.77	12294.11	-1397.55	12373.29
167.00	2076468.75	6659946.50	6976145.77	12293.50	-1399.50	12372.90
167.25	2079542.00	6659596.00	6976726.58	12292.89	-1401.46	12372.52
167.50	2082615.12	6659245.00	6977308.20	12292.28	-1403.41	12372.13
167.75	2085688.00	6658893.50	6977890.59	12291.67	-1405.36	12371.75
168.00	2088760.75	6658541.50	6978473.79	12291.06	-1407.32	12371.36
168.25	2091833.38	6658189.00	6979057.79	12290.45	-1409.27	12370.98
168.50	2094905.88	6657836.00	6979642.60	12289.83	-1411.22	12370.59
168.75	2097978.25	6657482.50	6980228.22	12289.22	-1413.17	12370.20
169.00	2101050.50	6657128.50	6980814.64	12288.60	-1415.12	12369.82
169.25	2104122.50	6656774.00	6981401.84	12287.99	-1417.07	12369.43
169.50	2107194.25	6656419.00	6981989.80	12287.37	-1419.02	12369.04
169.75	2110266.00	6656064.00	6982579.08	12286.75	-1420.97	12368.65
170.00	2113337.50	6655708.50	6983169.12	12286.14	-1422.92	12368.26
170.25	2116409.00	6655352.50	6983760.02	12285.52	-1424.87	12367.87
170.50	2119480.25	6654996.00	6984351.67	12284.90	-1426.81	12367.48
170.75	2122551.25	6654639.00	6984944.10	12284.28	-1428.76	12367.09
171.00	2125622.25	6654281.50	6985537.36	12283.66	-1430.71	12366.70
171.25	2128693.00	6653923.50	6986131.39	12283.04	-1432.65	12366.31
171.50	2131763.50	6653565.00	6986726.19	12282.42	-1434.60	12365.91
171.75	2134834.00	6653206.00	6987321.82	12281.79	-1436.54	12365.52
172.00	2137904.25	6652846.50	6987918.23	12281.17	-1438.48	12365.13
172.25	2140974.50	6652486.50	6988515.47	12280.54	-1440.43	12364.73
172.50	2144044.50	6652126.00	6989113.47	12279.92	-1442.37	12364.34
172.75	2147114.25	6651765.00	6989712.24	12279.29	-1444.31	12363.94
